system:index,S1_VH,S1_VV,S1_VV_div_VH,.geo
549,-19.933714155826813,-12.766774093463688,5.20827618804037,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.04695147252879,37.56040357536964]}"
550,-15.849611909943299,-9.769016733029794,4.055641119908327,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.03742933051711,37.58322078358628]}"
551,-15.122827376725198,-9.972155998401071,3.273913025757633,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.03778865663077,37.58375977275674]}"
552,-20.139117327664053,-12.949950690577744,5.234999731119972,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.03365640632381,37.585017414154514]}"
553,-17.893814865406636,-11.724502768131815,4.139341043456056,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.02449359042579,37.600288773984545]}"
554,-14.46297178500301,-9.065032392346868,3.4657237241873866,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.0373394989887,37.60208540455278]}"
555,-14.72916457882317,-9.244843236003979,3.5353477111023253,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.07201446895571,37.61160754656445]}"
556,-14.385984939992241,-9.072534172464723,3.39895235401082,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.0673432294783,37.61753642743964]}"
557,-16.248295420646187,-8.15809797718595,6.441985520719397,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.01847487802219,37.62157884621818]}"
558,-14.723170104063877,-8.478984223119518,4.211323347963203,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.01784605732331,37.622746656087536]}"
559,-15.375870993592597,-8.93268176702438,4.408785022700026,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.03599202606253,37.623375476786414]}"
560,-16.15924643801467,-9.969239506965518,4.1591127426003895,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.06905002851812,37.631280651286666]}"
561,-18.710608651044794,-10.92818938016426,6.001252875757063,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.03545303689205,37.63316711338332]}"
562,-15.463442709022178,-9.065891241466586,4.362697959721346,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.01892403566426,37.641072287883574]}"
563,-19.401673713099377,-11.456060037035108,6.231051885487806,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.41211663552336,37.92152631958569]}"
564,-17.31174824851317,-11.229396458665795,4.057281857453132,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.42163877753504,37.93104846159735]}"
565,-21.19460612754829,-11.580143127732388,9.150531070106002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.37654335027223,37.9351807119043]}"
566,-20.340007776724697,-12.32142203942714,6.336633277130431,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.38220273656219,37.94012144596696]}"
567,-21.53978485143215,-12.912623456247093,7.289808831880217,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.40762505910277,37.94155875042155]}"
568,-19.627993430425757,-9.457137462797554,10.40125147877203,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.40079786294346,37.94461302238756]}"
569,-14.308863648788869,-8.8114000628598,3.5460622774263713,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.42981344662053,37.96230983348471]}"
570,-19.73615565405541,-11.546952178540016,6.59053009526597,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3740280674767,37.966082757678016]}"
571,-14.927614998881738,-9.0705983942658,3.852136434034551,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.37196194232322,37.96725056754737]}"
572,-20.658234026918294,-11.366858011008254,8.494495714728455,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.40250466198329,37.97443708982033]}"
573,-14.400366268211295,-9.038427849534926,3.437113248857054,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.42190827212028,37.97740153025792]}"
574,-22.599726239255546,-14.183271366531223,6.944572037096278,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.37878913848253,37.985396536286586]}"
575,-21.359045846689323,-13.513501801227708,6.089118200354762,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.39271302538639,37.99024743882083]}"
576,-21.954646704917874,-14.121900809985783,6.071200694427098,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.37842981236889,37.99384069995731]}"
577,-17.463609456787477,-11.134577430090342,4.294407005977053,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.36917716494246,37.997254298036964]}"
578,-21.580671376682837,-13.498357599862079,6.430302112231924,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.42334557657486,37.9990509286052]}"
579,-16.30680061750901,-10.754599319169392,3.591039066852157,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.80611771913819,37.55465435755127]}"
580,-15.007070189486361,-10.125358912277665,3.077309146888656,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.73901356741446,37.55681031423316]}"
581,-13.364009848539032,-7.00898236535291,4.320189015276911,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.75051200305118,37.563547678864055]}"
582,-16.045513591409275,-9.472678420901048,4.542380565362065,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8039617624563,37.565434140960704]}"
583,-19.318493492667923,-12.827727905146935,4.457348169613037,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.79425995738781,37.56705110847212]}"
584,-18.051945717504587,-9.292202564920796,7.515784433752055,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.74548143746013,37.5728901578189]}"
585,-21.458079277209634,-13.458166242216436,6.309447100437312,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.74817638331248,37.573339315460956]}"
586,-22.58556632407526,-13.215535179268722,8.649741217914368,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.73021007763009,37.57612409284173]}"
587,-24.39159961822147,-16.263867380999386,6.497902996504348,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.7948887780867,37.57854954410885]}"
588,-24.295418114722473,-16.468555735087588,6.0629814286758075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.78096489118285,37.58151398454645]}"
589,-19.28138937393095,-12.031745850934971,5.308408700348284,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.75212897056261,37.581963142188506]}"
590,-22.781362057679118,-13.989847258250146,7.570969209403719,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.81429238822368,37.58214280524533]}"
591,-15.94085677768096,-9.787901615219905,4.123780268162696,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.74440345911918,37.59723450201854]}"
592,-17.876369997535875,-11.557884531417368,4.283990968793016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.78042590201237,37.61394316630316]}"
593,-31.5460980933077,-22.31192089476239,8.383352350661177,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.73775592601669,37.61618895451346]}"
594,-19.884611019864167,-11.947669456561623,6.2186219624654395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.7664121835801,37.62373480290007]}"
595,-23.737423654916963,-12.34126481682885,13.791639093956848,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.80710586595072,37.6292145261332]}"
596,-21.633992413286656,-14.528409874254628,5.1352105380880495,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.79623625101287,37.63667054299138]}"
597,-22.147078310679614,-14.020372144431036,6.49636797306319,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.74620008968742,37.64116211941198]}"
598,-16.48445250940656,-11.277070413497178,3.316944536215408,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.75859684060826,37.64475538054846]}"
599,-14.805358648461706,-8.815753580618512,3.971554319064199,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.11189966757063,37.55627132506269]}"
600,-14.903292003919113,-8.974467506592559,3.916358588810128,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.1101928685308,37.556450988119515]}"
601,-17.88053001550167,-11.495138373047673,4.350499912382635,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.16184599736766,37.55654081964792]}"
602,-16.901770846983087,-12.089701191826979,3.0283562647509146,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.09034010075176,37.55923576550028]}"
603,-16.13339870139063,-10.251062131930464,3.8746605140162784,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.11360646661045,37.566152793188]}"
604,-18.452218713495288,-12.617274499416268,3.8326081731307853,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.14935941491841,37.56866807598354]}"
605,-14.366642060538787,-9.470558765361908,3.087509691674777,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.12582355447448,37.57774106035315]}"
606,-21.200871637435522,-11.96474934094405,8.387107888502587,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.15501880120836,37.579537690921384]}"
607,-17.912570270004373,-10.93772336805613,4.982928897755916,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.14684413212288,37.58349027817151]}"
608,-14.724689049421706,-9.264555919827346,3.5157121750524682,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.14181356653181,37.58699370777958]}"
609,-17.206814871406014,-11.60764377449085,3.6300876358326333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.16633757378827,37.59130562114335]}"
610,-22.490100070189573,-16.60878071774298,3.8737530861724165,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.14864076269112,37.60064810009819]}"
611,-15.438604886233735,-9.039275281739302,4.364484549929403,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.10893522713303,37.6074752962575]}"
612,-19.247395819503275,-12.756812225996631,4.457161385363271,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.11109118381492,37.62265682455912]}"
613,-14.551538950005195,-8.561244937256983,3.9721843982538587,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.08198576860944,37.6345145863095]}"
614,-18.738209903457843,-12.673227130996183,4.041087714967695,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.83639094421302,37.5556425043638]}"
615,-19.841572574702408,-12.533135270549309,5.3807613496295605,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.86145394063995,37.559325597028696]}"
616,-22.213752093537032,-14.568856118086622,5.814195056690187,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.858848826316,37.56956639126766]}"
617,-31.435134974809284,-21.412759646084837,10.051654047775877,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84124184674727,37.572171505591605]}"
618,-19.680354084587897,-12.808118065500421,4.866577029636702,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.88454064344182,37.578100386466794]}"
619,-22.847222428637462,-13.684565683289254,8.246424260368096,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84950634736116,37.57917836480774]}"
620,-19.177985984717576,-12.595102146827022,4.552902853908414,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.82893492735482,37.586454718609104]}"
621,-21.9038738130065,-15.25930536473453,4.618031009533824,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.81986194298521,37.59409039852412]}"
622,-24.16615017232556,-16.13486607684082,6.355188104078768,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.83234852543448,37.60756512778591]}"
623,-22.024863759192,-11.195266756576736,12.104858030311433,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.906818862488,37.60837361154162]}"
624,-22.490673922735233,-15.090973136493306,5.495030137114034,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85274028238399,37.617716090496465]}"
625,-16.269233296174164,-10.802006174560098,3.5214596150385216,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.81995177451363,37.62813654779225]}"
626,-14.484376137456671,-9.891094660293287,2.8795733641433934,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.88966104056131,37.63586205923568]}"
627,-13.926384328109261,-7.55565791074511,4.335833951200007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.89855436187409,37.637479026747094]}"
628,-15.766189466066926,-8.902601866788315,4.856895506130903,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.14531699613987,37.46985339473039]}"
629,-15.024894020358877,-9.312589495951226,3.725893632694755,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.09456218258711,37.4699432262588]}"
630,-19.650844171044106,-12.32541852263192,5.401850552585704,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.09078925839381,37.479195873685235]}"
631,-19.155277966524494,-12.905188246573362,4.217052152547893,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.10408432459879,37.48772986888437]}"
632,-20.90248187926871,-13.540369596700268,5.4476754757481824,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.08908245935399,37.49195195071973]}"
633,-17.498468744755314,-10.541278733804909,4.962711182791807,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.15214419229918,37.50102493508934]}"
634,-15.228393351229027,-9.081649992183847,4.117886156556999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.14387969168529,37.510636908629415]}"
635,-15.579557123767565,-10.650640128053794,3.110940462183441,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.16310363876543,37.51764376784555]}"
636,-21.44860585964866,-14.384777566461823,5.086075811139476,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.09159774214952,37.51773359937396]}"
637,-15.476329912052375,-9.844303508958461,3.6576541668709353,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.13848979998056,37.519709892999025]}"
638,-26.306036977405036,-16.50893967950925,9.543545091110278,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.13983727290675,37.52312349107868]}"
639,-19.27758771374301,-12.546644579874684,4.710796171055434,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.08818414406987,37.524740458590095]}"
640,-19.079952383961547,-12.81328930996451,4.233175826222734,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.12016416818453,37.52689641527198]}"
641,-15.91400898367122,-9.723788754550727,4.15931701701532,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.1357050225998,37.52824388819816]}"
642,-15.848541221050985,-9.767146239721349,4.056388082744844,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.0839620622345,37.528513382783395]}"
643,-21.6678286659822,-12.595538133272354,8.076608901200762,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.16534942697574,37.53192698086305]}"
644,-16.66551491954569,-10.930254245817764,3.7456402857237214,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.11216916215587,37.532286306976694]}"
645,-14.283568718088318,-9.095561196954527,3.302180071397954,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.14495767002622,37.53623889422682]}"
646,-16.542496507766344,-9.996820627100236,4.514062710024562,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.16615791073144,37.53740670409618]}"
647,-18.181900169652593,-12.245825829494759,3.922901774910871,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.12007433665612,37.53776603020982]}"
648,-27.694809240992498,-21.210632561688648,4.450590821361683,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.0944723510587,37.53803552479506]}"
649,-15.809354196114027,-10.723142961461654,3.2256788262989167,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.1139657927241,37.54243726968725]}"
650,-15.033603752126211,-9.653608985219849,3.4514332345020877,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.13857963150897,37.552588232397795]}"
651,-19.01579800929499,-12.807302488657303,4.176856472638506,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.74440345911918,37.3722065233466]}"
652,-17.38711518329041,-10.41622665210924,4.978389283553599,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.74727806802836,37.37391332238643]}"
653,-18.04866385877325,-11.24896915525827,4.785964471912887,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.72778462636296,37.37894388797749]}"
654,-20.597222589384646,-11.487101010774936,8.14727091586847,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.75338661196038,37.386399904835685]}"
655,-17.388812627395936,-11.780766519479744,3.63751347475631,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.7821327010522,37.38819653540393]}"
656,-17.55623507556253,-11.656477428546635,3.890234353882296,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.80252445800171,37.393137269466585]}"
657,-15.423716310842224,-9.519854268499602,3.8939126430973654,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.7693766240177,37.39493390003482]}"
658,-14.893193780019988,-9.839634400338467,3.2015179266726244,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.74090002951111,37.39682036213147]}"
659,-16.7795505741433,-11.825064408776417,3.1293102059594857,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.77970724978508,37.40113227549525]}"
660,-19.081045651446964,-14.021297298895988,3.2060835459256234,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.79506844114351,37.401671264665715]}"
661,-19.82815142597078,-13.606838599822222,4.189201811064358,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.7821327010522,37.40265941147825]}"
662,-14.054859993691991,-8.359186835347339,3.7116525581134434,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.74467295370441,37.40957643916597]}"
663,-18.971072218509036,-8.586797124983455,10.925152538192538,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.80009900673458,37.412900205717214]}"
664,-21.294394619642247,-14.97993952122047,4.280017156015995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.80584822455296,37.413079868774034]}"
665,-22.521304072635466,-15.961325450279455,4.528953505731085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.76434605842664,37.41586464615481]}"
666,-17.757724705950903,-11.75424096912847,3.984266443377709,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.80728552900754,37.42062571716064]}"
667,-23.63054333028529,-17.499844917394597,4.102700754736355,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.79408029433098,37.42134436938794]}"
668,-15.960360174589141,-9.283505460094498,4.652490247597763,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.77216140139848,37.42736308179154]}"
669,-16.140344002320354,-10.624707986398526,3.560931353728542,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.79102602236499,37.434819098649726]}"
670,-15.975824622945357,-10.48731267485711,3.538760694100251,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.78958871791039,37.439310675070324]}"
671,-19.918155074816006,-13.70311285992728,4.183157548019881,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.38507734547137,37.196406222244406]}"
672,-20.636956353411982,-13.203117392304248,5.53839461210766,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.42639984854087,37.2105996037335]}"
673,-22.03488397773446,-16.105669991674638,3.916709835720155,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.4281964791091,37.214282696398385]}"
674,-15.812271824276923,-9.540028134124848,4.238618887314367,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.44795941535973,37.21634882155186]}"
675,-15.210295146413632,-10.111256409019107,3.235220409932982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.42523203867151,37.233416811950136]}"
676,-18.881102640539662,-12.646027935473105,4.2024975653177,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.44445598575167,37.2353931055752]}"
677,-18.01753001565966,-11.808385669631768,4.177480531449101,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.39495881359669,37.235482937103605]}"
678,-15.498866227083253,-9.159987315174975,4.304154886642541,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.43969491474584,37.247700024967635]}"
679,-21.083554050411202,-14.925823152016562,4.128317493188248,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.36387710476615,37.25758149309295]}"
680,-15.472700849482997,-8.203125642070928,5.332827314283721,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.39100622634656,37.270337570127445]}"
681,-16.155163408347814,-8.771021767819118,5.4753787237824305,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.4100505103699,37.275098641133276]}"
682,-25.05380400489176,-14.47054175758311,11.43737142021411,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.07578739314901,37.00299894157347]}"
683,-25.597538011271034,-17.096290320963405,7.081492002745662,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.02440375889738,37.01081428454531]}"
684,-27.284705200448187,-18.7305716410434,7.168253508428991,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.01577993216983,37.01332956734085]}"
685,-25.52213368448503,-12.420826406894053,20.423526243698923,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.04784978781291,37.01647367083527]}"
686,-22.830021449361936,-15.441139029787415,5.481358936439583,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.05889906580757,37.02383985616505]}"
687,-22.3871345553458,-13.82429711988851,7.182634108512282,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.0447955158469,37.02653480201741]}"
688,-22.668087883082464,-13.986809927666668,7.381213978586174,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.04811928239813,37.027882274943586]}"
689,-24.50142286625077,-12.101020599735609,17.379618005067503,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.04281922222184,37.029499242455]}"
690,-28.89848895346121,-17.69564682862499,13.191197189967877,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.06698390336464,37.03982986822238]}"
691,-20.36460371330938,-12.133385943382818,6.654597262068177,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.00248486596486,37.06094027739918]}"
692,-25.7909152874892,-17.05550376031248,7.473794507446562,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.04731079864243,37.06228775032536]}"
693,-31.95212739247083,-21.35826105761373,11.465331958649136,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.05907872886439,37.06965393565515]}"
694,-25.572582605765763,-15.493368481722078,10.18407085905912,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.00697644238547,37.08070321364981]}"
695,-31.549705150455818,-21.012725700116235,11.316130443840802,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.04533450501737,37.088159230508005]}"
696,-31.319545281867715,-21.619782045655256,9.332034240741068,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.04443618973325,37.09094400788878]}"
697,-18.845573925848186,-9.472441686172424,8.655919801404552,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.73658811614735,37.92673654823358]}"
698,-16.095328235938016,-9.376220887617707,4.697975361921269,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.72697614260726,37.9291619995007]}"
699,-20.439029279530466,-12.955774886609833,5.601772139834546,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.76317824855728,37.93015014631323]}"
700,-15.104255586027591,-10.646098356794834,2.791359178119848,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.72922193081756,37.93113829312576]}"
701,-22.352365825119872,-12.728342093971662,9.170697602444406,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.75904599825033,37.93230610299512]}"
702,-19.308888251572547,-11.604001384330829,5.89506620347542,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.76335791161411,37.945780832256915]}"
703,-24.31405440926788,-15.605087395396303,7.428424289533416,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.79866170228,37.950811397847986]}"
704,-20.951016335192172,-11.926555734023495,7.988147217822068,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.77198173834165,37.953326680643514]}"
705,-22.184993990483548,-13.537630134048536,7.323798476614006,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.81375339905321,37.95683011025158]}"
706,-16.088284072986323,-10.52855602369661,3.597268087299583,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.7611121234038,37.972460796195264]}"
707,-15.419357552434265,-9.354918297357834,4.04058200649423,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.76299858550045,37.973179448422556]}"
708,-12.710953629280969,-6.917632541425396,3.7960516139355933,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.78976838096722,37.97380826912144]}"
709,-18.21577149211404,-10.737454080980585,5.595407763863551,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.76955628707452,37.98521687322976]}"
710,-16.22133811466047,-9.281761825451442,4.94262462898297,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.74566110051694,37.9952780044119]}"
711,-15.77846196839938,-7.787808836924836,6.296008608317943,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.73425249640863,37.99617631969602]}"
712,-10.84811012753669,-2.7296425840515317,6.484055960306623,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.7498831823523,38.00003907541773]}"
713,-20.657172108984202,-14.014940669495655,4.615546640925656,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.30809172562233,37.74033612677878]}"
714,-16.284523748738387,-9.752080685033341,4.500329435258615,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2928203657923,37.742402251932255]}"
715,-29.750489323377238,-22.990320292915484,4.742604434505004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.29335935496276,37.743390398744786]}"
716,-19.801385575435482,-9.130160635898623,11.67138765340617,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.27683035373497,37.74563618695508]}"
717,-19.463778676973398,-11.207782549957148,6.692673100913788,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.32506988449218,37.747881975165384]}"
718,-18.005299777489732,-11.173064490341243,4.821959170575578,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.30701374728139,37.748331132807444]}"
719,-21.13886370650478,-14.277652940651292,4.854238121868777,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3018933501619,37.74967860573362]}"
720,-20.505782322146345,-14.011930872030367,4.460516446535154,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.34132939113475,37.75192439394392]}"
721,-24.092519590282393,-9.983976373061672,25.754571094376654,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.29120339828089,37.75875159010323]}"
722,-21.32539473305189,-14.237607116736264,5.114212408748146,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.30800189409392,37.765488954734124]}"
723,-19.773116832648338,-12.272282489627901,5.624493695360426,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.31887150903177,37.7668364276603]}"
724,-26.008388147029294,-11.69890259213266,26.974198896683543,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.27727951137703,37.7668364276603]}"
725,-21.693254758588644,-12.91268055463457,7.551920690460894,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.33243606982197,37.78453323875746]}"
726,-8.927811919836605,-3.2175091520130374,3.7241766839807275,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2868016533887,37.800343587757965]}"
727,-26.565506341716485,-17.30911056259857,8.426351624553941,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.34824641882247,37.80124190304208]}"
728,-15.161582148346833,-6.645955830390594,7.104976270578148,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.30530694824155,37.80402668042285]}"
729,-19.943216746322328,-10.940194513232253,7.948811960598595,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.32947162938437,37.81004539282645]}"
730,-22.171483895385304,-14.45586356690912,5.909653706232128,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.27458456552466,37.81067421352534]}"
731,-16.898242860202537,-9.870243691201777,5.0442884943264525,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.30530694824155,37.812291181036755]}"
